PixelsColored,PixelsAvailable,PercentComplete,TotalCollisions,Rate,WorkerCount,RatePerWorker
56275,2454,22,0,484.71,1,484.71
56761,2471,22,0,485.61,1,485.61
57236,2520,22,0,474.3,1,474.3
57705,2546,23,0,468.07,1,468.07
58171,2574,23,0,465.96,1,465.96
58636,2538,23,0,464.85,1,464.85
59101,2543,23,0,464.16,1,464.16
59563,2562,23,0,461.51,1,461.51
60023,2558,24,0,459.32,1,459.32
60491,2541,24,0,467.31,1,467.31
60957,2572,24,0,465.68,1,465.68
61414,2607,24,0,456.88,1,456.88
61871,2604,24,0,456.14,1,456.14
62331,2579,24,0,459.13,1,459.13
62788,2603,25,0,456.15,1,456.15
63239,2644,25,0,450.33,1,450.33
63687,2662,25,0,447.48,1,447.48
64133,2663,25,0,445.72,1,445.72
64582,2644,25,0,448.53,1,448.53
65026,2684,26,0,443.8,1,443.8
65471,2696,26,0,444.89,1,444.89
65915,2710,26,0,443.19,1,443.19
66353,2763,26,0,437.2,1,437.2
66779,2811,26,0,425.99,1,425.99
67202,2819,26,0,422.95,1,422.95
67624,2818,27,0,421.99,1,421.99
68047,2807,27,0,422.73,1,422.73
68469,2795,27,0,421.82,1,421.82
68890,2837,27,0,420.15,1,420.15
69307,2831,27,0,416.18,1,416.18
69726,2828,27,0,418.29,1,418.29
70142,2862,28,0,415.64,1,415.64
70559,2866,28,0,416.99,1,416.99
70973,2868,28,0,413.53,1,413.53
71387,2875,28,0,413.16,1,413.16
71802,2853,28,0,414.66,1,414.66
72218,2847,28,0,415.98,1,415.98
72637,2832,29,0,418.72,1,418.72
73053,2863,29,0,415.84,1,415.84
73468,2881,29,0,414.13,1,414.13
73881,2867,29,0,412.32,1,412.32
74297,2855,29,0,415.72,1,415.72
74712,2866,29,0,414.11,1,414.11
75124,2896,30,0,411.3,1,411.3
75532,2965,30,0,407.15,1,407.15
75935,2944,30,0,402.43,1,402.43
76340,2914,30,0,404.13,1,404.13
76747,2913,30,0,406.66,1,406.66
77156,2871,30,0,408.91,1,408.91
77566,2903,31,0,409.21,1,409.21
77974,2897,31,0,407.59,1,407.59
78380,2922,31,0,405.36,1,405.36
78787,2896,31,0,406.77,1,406.77
79193,2908,31,0,405.63,1,405.63
79597,2935,31,0,403.42,1,403.42
80002,2898,32,0,404.93,1,404.93
80413,2892,32,0,410.61,1,410.61
80819,2959,32,0,405.72,1,405.72
81220,2931,32,0,400.92,1,400.92
81622,2973,32,0,401.93,1,401.93
82019,3011,32,0,396.62,1,396.62
